ClientId,LoanAmount0,LoanPeriod0,Good,PredictedGood0
105661,1115,5,1,505
105663,10000,21,1,605
105665,3706,10,1,403
105666,10000,23,1,597
105668,4000,10,1,473
105670,4400,11,1,498
105672,900,2,1,511
105674,6150,14,1,386
105675,2000,6,1,388
105678,2000,6,1,391
105681,1000,4,0,435
105684,2500,7,1,408
105689,500,4,1,353
105691,17000,29,1,401
105693,3000,6,1,446
105695,500,2,1,482
105696,4500,11,0,360
105698,5500,11,1,357
105700,1400,5,1,485
105702,2000,6,1,498
105703,600,2,1,369
105705,1500,3,1,449
105709,500,4,1,545
105712,53060,38,1,367
105716,1000,4,1,477
105721,1000,4,1,471
105722,4700,9,1,394
105725,1230,5,1,436
105726,3500,7,1,401
105727,3800,10,1,550
105728,9200,21,1,362
105729,8000,16,1,416
105731,5000,12,1,529
105733,500,2,1,446
105735,5000,10,1,419
105737,15800,28,1,571
105742,4000,8,1,433
105743,1000,4,1,451
105744,9500,21,1,416
105747,4000,10,1,385
105748,7000,14,1,553
105750,2000,6,1,451
105751,1000,4,1,496
105752,10000,21,1,461
105754,5000,12,1,603
105755,5000,12,1,364
105756,1300,5,1,481
105758,6400,15,1,485
105759,1700,4,1,492
105760,3000,8,1,535
105761,9200,21,1,581
105762,1000,2,1,491
105764,23200,34,1,520
105765,74100,43,1,411
105767,1400,3,1,443
105769,131500,58,1,370
105771,5300,13,1,472
105772,1500,5,1,392
105774,4700,11,1,451
105775,6000,12,1,552
105777,1500,3,1,401
105779,2000,6,1,364
105781,3000,8,1,433
105782,2850,8,1,374
105783,10000,20,1,384
105787,6600,15,1,481
105789,2000,6,1,582
105791,9200,21,1,429
105792,7050,16,0,481
105793,2000,6,1,450
105794,10000,19,1,485
105795,600,4,1,602
105796,2500,7,1,363
105798,7500,17,1,354
105799,1000,4,1,478
105800,4000,8,1,433
105802,2000,4,1,453
105803,9000,20,1,473
105804,3000,8,1,440
105805,58000,40,1,408
105806,24300,33,1,536
105807,500,2,1,635
105808,10000,21,1,474
105809,3300,7,1,548
105810,10000,21,1,364
105812,2000,4,1,474
105813,3300,7,1,421
105817,4900,12,1,491
105820,3000,6,1,476
105821,6100,14,1,529
105822,7000,16,1,439
105823,32150,35,1,584
105824,1200,3,1,351
105826,7500,16,1,364
105828,4000,10,1,541
105829,4500,11,1,421
105830,1860,4,1,439
105832,4400,11,0,353
105834,3000,8,1,385
105837,2000,6,1,456
105838,10000,21,1,416
105839,8500,17,1,405
105840,4700,11,1,442
105841,500,2,1,504
105843,3300,7,1,373
105844,1000,2,1,531
105845,4000,8,1,492
105846,6300,13,1,461
105847,31600,32,1,504
105848,4500,11,1,474
105849,2000,4,1,582
105850,112600,53,1,419
105851,4000,10,1,515
105852,2000,6,1,544
105853,1000,2,1,451
105854,16200,28,1,523
105855,18200,30,1,397
105856,3000,8,0,591
105857,1400,3,1,573
105859,2000,4,1,545
105860,1000,4,1,397
105861,550,4,1,415
105864,1000,4,0,407
105865,11200,24,1,457
105867,5400,13,1,384
105868,5000,12,1,375
105869,3100,8,0,395
105870,5000,12,1,642
105871,7100,17,1,433
105876,10000,20,1,450
105878,5000,10,1,359
105879,4200,11,1,364
105880,4700,11,1,499
105881,1500,5,1,603
105883,6500,15,1,373
105884,4000,10,1,417
105885,10000,23,1,364
105886,3000,6,1,475
105887,2000,4,1,453
105893,1000,4,1,475
105894,1000,4,1,467
105897,2500,7,1,378
105898,2000,6,1,469
105900,6000,15,1,411
105901,5400,11,1,385
105902,10000,21,1,396
105903,3600,9,1,433
105904,6000,14,1,519
105906,500,2,1,528
105907,700,4,1,594
105908,1600,6,1,506
105909,650,4,1,358
105910,3000,6,1,478
105911,1000,4,1,468
105912,558,2,1,468
105913,2879,6,1,374
105914,2500,7,1,376
105915,500,4,1,564
105916,5089,12,1,467
105918,6700,15,0,489
105919,2600,6,1,433
105921,3398,9,1,403
105922,651,4,1,391
105923,1000,4,1,625
105926,3000,8,0,362
105928,5000,12,0,442
105929,8700,19,1,384
105930,760,2,1,570
105931,543,4,1,426
105932,10000,21,1,364
105933,2000,6,1,374
105934,2000,6,1,482
105935,1084,5,1,571
105937,2600,8,1,491
105940,1180,5,0,532
105941,1447,3,1,501
105942,6000,14,1,374
105945,3522,7,1,482
105946,5000,12,1,428
105947,7589,17,1,378
105948,6700,13,1,370
105949,1336,5,1,488
105951,6500,13,1,370
105952,4500,11,1,393
105954,5350,11,1,433
105956,3800,8,1,604
105957,3000,6,1,367
105959,3500,9,1,573
105960,2200,5,1,603
105962,5000,10,1,436
105963,5000,10,1,434
105964,6000,14,1,582
105965,7000,16,1,384
105968,1600,6,1,619
105970,2782,8,1,425
105971,4800,12,1,595
105972,2000,4,1,424
105973,1200,3,1,535
105974,5002,12,1,402
105975,1084,5,1,487
105976,1661,6,1,472
105977,889,4,1,582
105979,3000,8,1,472
105980,500,4,1,570
105981,6000,14,1,405
105982,1000,4,0,614
105983,1154,5,1,463
105986,2560,7,1,385
105988,2000,6,1,583
105992,9500,22,1,375
105993,10000,20,1,416
105994,1000,2,1,454
105995,4500,9,1,401
105996,1000,4,1,550
106005,1108,5,1,405
106007,4000,8,1,520
106008,3500,9,1,409
106010,8000,16,1,399
106011,869,4,1,535
106012,2775,8,0,419
106015,5000,12,1,413
106016,2500,5,1,454
106017,3600,9,1,573
106018,3867,8,1,463
106019,1000,4,1,453
106020,543,2,1,498
106021,2750,8,1,370
106022,5000,10,1,449
106023,2000,4,1,471
106024,543,2,1,442
106025,543,4,1,423
106028,600,2,1,521
106029,500,4,0,369
106030,1330,5,1,482
106031,1084,5,1,423
106032,6000,14,0,466
106033,500,2,1,458
106034,3500,9,1,385
106035,8000,18,1,441
106037,7000,16,1,530
106038,543,4,0,504
106043,1500,5,0,597
106044,5000,12,1,474
106045,1000,4,1,489
106047,4530,11,1,535
106049,3000,6,1,462
106050,543,2,1,467
106051,2150,7,1,351
106054,3122,9,1,472
106056,2786,8,1,480
106057,4000,8,1,540
106059,3000,8,1,474
106060,10000,21,1,364
106062,1301,5,1,353
106063,3900,10,0,386
106065,12350,24,1,432
106066,2000,6,1,407
106067,1000,2,1,489
106068,543,2,1,477
106071,1400,5,1,697
106072,10000,20,1,386
106074,550,2,1,712
106075,1000,4,1,512
106077,500,4,1,400
106078,4702,11,1,394
106079,7674,18,1,450
106080,3200,9,1,440
106082,1000,4,1,473
106085,3000,8,1,370
106086,3000,6,1,429
106087,2000,6,1,573
106088,5000,12,1,405
106089,4300,11,1,445
106091,1000,4,1,386
106095,2500,5,1,416
106096,3000,8,1,389
106097,3418,7,1,388
106098,7500,15,1,474
106099,2500,5,1,471
106101,4000,10,1,491
106104,1330,3,1,532
106105,7500,17,1,363
106106,1200,5,1,385
106108,6000,12,1,405
106110,1500,3,1,474
106115,2700,8,1,482
106116,1000,4,1,495
106117,7500,17,1,384
106118,1672,6,1,481
106119,3991,10,1,440
106120,1200,5,1,439
106121,4640,11,1,453
106122,3000,8,1,405
106123,8000,16,1,402
106124,500,4,1,563
106125,8500,17,1,505
106126,10000,21,1,364
106127,4500,11,1,488
106128,2787,6,1,474
106129,10000,22,1,561
106130,5000,12,1,385
106131,1200,5,1,364
106132,3000,6,1,559
106134,4000,10,1,613
106135,9000,18,1,384
106136,1500,3,1,573
106140,3000,8,1,364
106141,4423,11,1,413
106142,543,2,1,523
106144,1084,3,1,395
106146,5000,10,1,447
106147,7500,17,1,543
106148,5200,12,1,562
106149,10000,23,1,419
106150,6000,14,1,442
106151,6000,14,1,416
106153,5000,12,1,401
106154,4000,10,1,650
106155,2800,8,1,402
106156,14500,24,1,436
106157,1200,5,1,741
106158,4700,11,1,453
106159,3000,8,1,457
106160,4000,8,1,600
106161,1394,3,1,411
106162,5000,12,1,612
106163,650,2,1,517
106165,5524,13,1,374
106166,3600,7,1,523
106168,4400,11,1,364
106169,1000,2,1,689
106170,1400,5,1,485
106171,543,4,1,375
106172,5000,11,1,444
106175,3423,9,1,384
106178,7500,17,1,388
106179,5800,12,1,464
106182,2230,5,1,414
106183,1200,5,1,485
106184,668,2,1,458
106188,1500,5,1,410
106189,5000,12,1,531
106190,2000,4,1,436
106192,2000,4,1,582
106193,3000,6,1,472
106194,10000,21,1,541
106195,3500,9,1,401
106196,2500,7,1,476
106197,6000,13,1,555
106198,4564,11,1,475
106200,500,2,1,733
106201,2670,8,1,585
106202,1000,4,1,439
106203,543,4,0,504
106204,5600,13,1,487
106205,7045,14,1,495
106206,1000,4,1,549
106208,1084,5,1,496
106209,8000,19,1,455
106210,2000,4,1,537
106211,8000,19,1,490
106213,4000,10,1,559
106214,5000,13,1,566
106215,5000,12,1,357
106217,652,2,1,396
106218,1800,6,1,406
106220,7000,16,1,447
106221,2000,6,1,453
106227,33150,33,1,357
106229,10000,21,1,394
106236,3400,7,1,420
106237,1500,5,1,428
106239,1000,4,1,457
106243,5000,12,1,379
106247,5500,13,1,412
106257,1500,5,1,370
106259,1500,5,1,365
106260,6000,14,1,399
106261,6225,14,1,360
106262,2700,8,1,378
106264,2500,5,1,412
106268,5600,13,1,394
106269,2800,8,0,454
106270,5000,12,1,542
106271,53400,40,1,396
106273,8900,19,1,385
106274,4800,10,1,433
106275,4700,9,1,368
106276,3250,9,1,584
106278,4700,11,1,481
106280,5700,14,1,443
106281,2000,4,1,547
106284,1200,5,1,414
106286,5000,12,1,416
106289,1700,6,1,474
106290,10000,22,1,505
106291,500,4,1,580
106293,5600,11,1,424
106294,3600,7,1,388
106295,2000,6,1,361
106298,5000,10,1,523
106299,4000,10,1,582
106300,9720,21,1,471
106302,1200,5,1,594
106303,6000,14,1,471
106304,5500,11,1,366
106305,1500,5,1,467
106306,5000,10,1,462
106307,8000,20,1,410
106310,3000,6,1,456
106311,4770,10,1,519
106314,1500,3,1,476
106315,1850,6,1,483
106316,3800,10,1,543
106317,7600,17,1,376
106318,6200,12,1,507
106319,1500,5,1,383
106320,8600,20,1,416
106322,2000,6,1,482
106325,1030,3,1,513
106326,3000,8,1,395
106327,10000,23,1,364
106328,4000,8,1,413
106330,5000,12,1,459
106331,2000,4,1,453
106332,36000,39,1,462
106334,10000,19,1,416
106335,2500,5,1,565
106336,5000,12,1,452
106337,2360,7,1,474
106339,3500,9,1,510
106340,7000,16,1,575
106341,4500,11,1,552
106343,2000,6,1,524
106344,5500,11,1,515
106347,2000,6,1,471
106348,1000,4,1,503
106349,4000,10,1,450
106350,10000,21,0,505
106353,5000,12,1,384
106359,3000,8,1,544
106360,4500,9,1,543
106361,3000,6,1,382
106362,7000,16,1,581
106364,7000,16,1,384
106365,4000,8,1,454
106366,5000,12,1,510
106368,3500,7,1,454
106369,10000,20,1,499
106371,4000,10,1,540
106372,4870,10,1,441
106373,500,4,1,642
106374,1000,4,1,598
106377,2400,7,1,471
106379,6580,13,1,364
106381,1000,2,1,354
106383,7450,15,1,471
106384,4800,12,1,451
106386,3948,10,1,453
106387,1720,4,1,447
106388,3500,7,1,441
106389,1670,4,1,487
106391,4800,12,1,561
106393,7400,17,1,385
106396,1000,2,1,443
106397,3000,6,1,364
106398,4000,8,1,449
106399,1500,5,1,623
106400,6500,15,1,454
106407,3000,8,1,402
106408,652,2,1,426
106411,4000,10,1,553
106412,7500,16,1,416
106413,4500,11,1,565
106415,4000,11,1,396
106416,4000,8,1,436
106420,543,4,1,404
106422,4000,10,1,364
106423,1800,4,1,354
106424,3316,7,1,361
106425,1774,6,1,471
106426,7500,17,1,454
106427,7000,14,1,550
106428,739,2,1,426
106429,1000,2,1,458
106430,3500,9,1,525
106431,5800,14,1,394
106433,6250,12,1,364
106434,10000,21,1,403
106435,543,2,1,438
106438,6000,12,1,409
106439,3200,9,1,505
106440,1500,5,1,420
106441,1200,3,1,534
106444,3000,6,1,507
106445,5350,11,1,385
106446,5150,10,1,538
106447,1100,5,1,512
106450,900,2,1,458
106451,3100,8,1,560
106452,1800,6,1,444
106453,3317,9,1,490
106454,1900,4,1,555
106455,4300,11,1,471
106456,4000,10,1,530
106457,5250,11,1,491
106458,2000,4,1,612
106459,7150,14,1,436
106460,5000,12,1,612
106462,2300,7,1,543
106464,2000,6,1,513
106466,1000,4,1,530
106467,2200,7,1,364
106468,2650,6,1,423
106472,7500,18,1,433
106475,3000,6,1,468
106476,2107,7,1,521
106477,7500,18,1,474
106478,544,4,1,510
106479,5510,11,1,538
106480,6000,13,1,492
106481,5000,12,1,454
106482,668,2,1,443
106483,7700,18,1,512
106485,5000,12,1,530
106487,5000,12,1,485
106488,10000,19,1,621
106489,9000,20,0,499
106490,3700,8,1,394
106491,2000,6,1,431
106492,9500,21,1,567
106493,550,4,1,474
106495,1000,4,1,384
106496,1000,4,1,527
106497,5950,12,1,601
106498,4000,10,0,537
106499,2900,8,1,507
106500,3400,9,1,525
106501,10000,22,1,490
106502,2000,6,1,474
106503,1000,2,1,573
106504,3000,6,1,566
106505,3450,9,0,516
106506,500,2,1,547
106508,3000,6,1,529
106510,779,2,1,658
106511,10000,21,1,564
106512,19700,33,1,468
106515,600,2,1,446
106517,750,4,1,506
106518,41600,34,1,470
106521,2000,6,1,597
106525,1400,5,0,431
106526,3000,8,1,416
106529,3500,9,1,412
106530,17400,30,1,356
106532,5700,11,1,446
106533,3000,8,1,405
106534,3000,6,1,457
106536,5700,13,1,393
106537,800,2,1,590
106538,4500,12,1,465
106541,5500,11,1,523
106544,5000,12,1,513
106546,1800,4,1,458
106547,2600,6,1,474
106548,4700,11,1,505
106549,10000,21,1,433
106551,4000,8,1,513
106552,34000,35,1,386
106554,8500,17,1,441
106556,600,4,1,649
106557,500,4,1,687
106558,7000,14,1,401
106560,4400,11,1,374
106561,1000,4,1,400
106562,4700,9,1,361
106563,6000,12,1,516
106564,5000,10,1,485
106565,19500,31,1,478
106566,4760,10,1,375
106568,5150,12,1,364
106570,1000,2,1,483
106572,2000,4,1,498
106575,3200,9,1,487
106576,8000,19,1,367
106578,1000,4,1,604
106579,5000,10,1,371
106580,1000,4,1,622
106581,5000,12,1,485
106583,2000,4,1,572
106584,2500,7,1,466
106585,4000,8,1,520
106586,7000,16,1,413
106587,3000,8,1,562
106588,2000,6,1,437
106589,5000,12,1,543
106590,2000,6,1,385
106592,5000,10,1,439
106594,3880,8,1,491
106598,2226,7,1,553
106599,2000,6,1,512
106600,6000,14,1,474
106601,7000,16,1,453
106603,3344,7,1,407
106606,889,2,1,404
106607,6000,14,1,384
106609,2059,5,1,601
106611,2500,5,1,383
106613,6000,15,1,364
106614,3000,8,1,437
106616,3416,7,1,414
106619,7000,16,1,451
106620,1671,6,1,522
106621,4000,10,1,376
106622,4000,10,1,513
106623,1500,3,1,389
106624,1200,3,1,641
106626,1448,3,1,377
106628,543,4,1,399
106633,2500,7,1,534
106634,4500,11,1,425
106635,5000,12,1,426
106636,1100,5,1,447
106637,8000,18,1,383
106638,4700,11,1,391
106639,6000,15,1,485
106641,793,4,1,484
106642,3000,8,1,364
106643,1500,5,1,424
106644,1562,6,1,431
106645,3600,9,1,388
106646,9750,20,1,433
106648,3000,8,1,574
106649,7000,14,1,551
106650,9065,21,1,365
106651,3000,8,1,543
106652,6000,15,1,500
106653,1000,2,1,446
106655,2750,8,1,448
106657,6900,14,1,588
106658,3994,8,1,361
106659,12700,26,1,433
106662,2299,5,1,352
106663,8000,16,1,382
106664,800,2,1,412
106665,10500,22,1,384
106667,3423,7,1,389
106668,1250,5,1,360
106669,4000,8,1,418
106670,4000,10,1,526
106671,6000,14,0,532
106672,1000,2,1,766
106673,6450,13,1,490
106674,1250,5,1,543
106675,7000,16,1,565
106677,1084,5,1,430
106679,3000,6,1,357
106682,30400,36,1,439
106688,33800,34,1,357
106689,8000,18,1,374
106695,2000,6,1,351
106697,2000,6,1,515
106704,9000,20,1,391
106705,4700,9,1,426
106709,2000,6,1,421
106710,10000,23,1,510
106711,6000,14,1,463
106712,32300,34,0,372
106713,11100,21,1,467
106714,8300,18,1,405
106715,4700,11,1,388
106717,9800,22,1,433
106718,12000,22,1,487
106720,2500,7,1,691
106721,139300,57,1,441
106722,6300,15,1,484
106723,2000,6,1,482
106724,4500,9,1,454
106725,7365,17,1,385
106726,4000,8,1,408
106728,1500,3,1,488
106729,117470,52,1,421
106730,1500,3,1,371
106731,3000,8,1,546
106732,5100,10,1,382
106733,66700,43,1,433
106738,8500,19,1,364
106740,4500,11,1,388
106742,43500,39,0,372
106743,2800,8,1,481
106745,10000,19,1,394
106746,8500,19,1,436
106748,1000,2,1,461
106749,6100,14,1,495
106751,5000,13,1,583
106753,8000,18,1,501
106754,5000,12,1,402
106755,3500,7,1,364
106759,6500,13,1,514
106763,2390,7,1,375
106764,6500,13,1,467
106765,3000,8,1,655
106767,7000,14,1,412
106768,3700,8,1,364
106769,1667,4,1,481
106771,10000,19,1,436
106772,10000,19,1,360
106773,3800,8,1,370
106774,1400,3,1,454
106775,5116,12,0,460
106776,5200,10,1,602
106777,7500,15,1,420
106779,1000,4,1,476
106780,5000,10,1,374
106781,2500,7,1,505
106782,10000,21,1,496
106783,5000,10,1,576
106785,4686,11,1,454
106786,5000,12,1,464
106787,3411,9,1,355
106788,5500,13,1,471
106790,6800,15,1,433
106795,1500,3,1,573
106797,2000,6,1,485
106798,5000,12,1,540
106799,900,2,1,691
106800,3000,8,1,510
106801,7000,15,1,493
106803,2000,4,1,432
106804,6700,13,1,505
106806,6500,15,1,502
106807,1554,6,1,435
106810,3000,8,1,374
106811,1000,4,1,353
106812,3500,9,1,453
106814,8251,18,0,351
106815,500,4,1,357
106816,2000,6,1,454
106817,2000,4,1,399
106819,5500,14,1,385
106820,8600,19,1,364
106821,5700,11,1,510
106822,6000,12,1,385
106823,10000,19,1,483
106824,1084,5,1,487
106829,5000,12,1,385
106831,5100,12,1,477
106832,5110,12,1,403
106833,3200,9,1,405
106834,6750,13,1,430
106835,1300,3,1,493
106836,3000,6,1,656
106837,500,4,0,362
106838,8000,17,1,505
106839,700,4,1,489
106840,5400,13,1,433
106841,1000,4,1,584
106842,6500,15,1,359
106843,5524,13,1,443
106844,4200,9,1,514
106845,15000,24,1,374
106847,3500,7,1,612
106848,1400,5,1,625
106849,3000,8,1,666
106850,700,2,1,583
106851,6000,14,1,606
106852,4000,8,1,550
106853,5000,12,1,419
106856,15000,26,1,448
106857,4300,11,1,636
106858,2299,5,1,390
106859,3500,9,1,381
106861,1150,5,0,473
106873,1000,2,1,367
106879,1500,5,1,446
106881,1200,5,1,488
106882,4700,11,0,374
106884,2500,5,1,461
106885,4700,11,1,468
106886,1850,6,1,659
106890,3500,9,1,482
106891,3000,8,1,433
106892,700,4,1,455
106894,1000,2,1,443
106895,1500,5,1,417
106896,6000,14,1,375
106903,5000,12,1,433
106904,6000,13,1,357
106908,71300,41,1,433
106909,7000,16,1,409
106913,500,4,1,365
106919,2000,6,1,418
106920,8400,18,1,451
106923,1500,5,1,659
106926,2000,6,1,591
106927,1000,4,1,410
106929,1000,2,1,541
106931,3000,8,1,433
106935,4000,10,1,452
106937,5000,12,1,491
106943,10000,19,1,419
106944,6000,12,1,386
106945,2500,7,1,426
106947,1100,5,1,403
106948,5000,10,1,474
106949,9000,20,1,388
106951,1661,6,1,412
106953,5000,12,1,418
106957,5000,12,1,384
106959,5450,13,1,454
106960,2000,6,1,433
106964,1575,6,1,350
106966,11000,23,1,364
106967,500,4,1,576
106968,2060,7,1,384
106969,3000,6,1,433
106972,7000,17,1,423
106974,8000,18,1,433
106975,3000,6,1,491
106978,10000,19,1,403
106983,500,4,1,423
106984,1500,5,1,355
106987,5300,13,1,454
106991,1000,4,1,681
106997,500,2,1,651
106998,2000,6,1,411
106999,1000,4,1,355
107000,2500,5,1,354
107001,5500,11,1,440
107002,2000,6,1,359
107003,5000,12,1,461
107006,1100,3,1,553
107007,500,4,1,561
107011,1200,3,1,542
107013,1663,6,1,459
107014,1200,3,1,632
107015,543,4,1,481
107020,5000,10,1,523
107021,1500,5,1,421
107022,11500,21,1,389
107024,650,4,1,510
107026,4500,11,0,412
107027,923,2,1,483
107028,500,4,1,394
107031,12000,24,1,548
107032,5000,12,1,585
107035,500,4,1,667
107036,1000,4,1,457
107037,2000,4,1,489
107038,2000,4,1,458
107040,600,4,1,542
107051,1000,4,1,418
107052,750,4,1,573
107055,7000,17,1,351
107059,2500,5,1,447
107061,13800,25,1,385
107064,2200,7,1,378
107067,1500,3,1,511
107069,600,4,1,597
107070,4700,11,1,455
107071,2500,7,1,388
107073,3000,8,1,481
107074,1000,2,1,448
107075,5500,11,1,436
107077,3500,9,0,381
107078,3000,6,1,419
107080,893,2,1,435
107083,1000,4,1,561
107084,500,4,1,655
107085,6600,15,1,471
107086,4700,11,1,444
107087,6000,14,1,384
107088,9000,20,1,364
107090,5000,12,1,364
107092,2500,7,1,543
107094,10000,21,1,433
107096,1500,5,1,375
107098,800,4,1,612
107099,5000,10,1,433
107100,3000,6,1,504
107101,5970,12,1,417
107106,1000,2,1,510
107107,1800,6,1,491
107108,1500,3,1,564
107110,4000,10,1,485
107112,2700,8,1,561
107113,6000,12,1,436
107114,7200,14,1,364
107117,1000,4,1,382
107119,4100,10,1,418
107120,2400,5,1,364
107121,78400,44,1,351
107127,58000,40,1,440
107129,10000,19,1,453
107130,5500,13,1,492
107131,650,2,1,712
107133,5000,12,1,436
107134,1000,4,1,562
107135,11100,23,1,483
107136,1000,4,1,474
107138,9000,21,1,445
107139,4000,8,1,409
107140,3000,8,1,588
107141,3000,6,1,427
107144,9200,20,1,497
107145,500,4,1,633
107147,2000,6,1,430
107148,1000,2,1,583
107150,2500,7,1,564
107152,2000,6,1,510
107153,43500,37,1,374
107154,1000,2,1,436
107156,2600,8,1,612
107157,43500,35,1,472
107158,6000,14,1,563
107159,3000,6,1,543
107160,10000,21,1,453
107161,500,4,1,394
107162,1500,3,1,408
107163,3000,8,1,523
107164,5000,12,1,412
107167,500,4,1,436
107169,4000,10,1,417
107171,4315,11,1,385
107174,1000,4,1,602
107176,8000,18,1,505
107180,4550,11,1,433
107182,3500,7,1,526
107183,1500,5,1,391
107184,10000,19,1,385
107186,6000,14,1,453
107187,6500,15,1,560
107189,4000,8,1,394
107191,5000,10,1,416
107192,5108,12,1,375
107193,3000,8,1,454
107194,1900,6,1,352
107195,5250,11,1,441
107196,2000,6,1,641
107197,4000,8,1,385
107198,1991,6,1,395
107199,800,4,1,596
107200,3200,9,1,454
107202,543,2,1,421
107203,1000,4,1,418
107204,6000,12,1,505
107205,1500,5,1,440
107206,8000,18,1,384
107207,7200,16,1,384
107208,1800,6,1,510
107210,3300,9,1,384
107213,8000,16,1,542
107214,10000,20,1,385
107215,2500,5,1,462
107216,4800,12,1,462
107218,6000,14,1,385
107220,500,4,1,445
107221,2449,7,1,540
107222,1200,3,1,615
107223,2500,7,1,457
107224,9000,20,1,453
107225,1600,4,1,526
107226,8500,20,1,485
107229,1500,5,1,476
107230,2800,8,1,381
107231,8400,16,1,402
107232,1108,3,1,514
107233,850,4,0,465
107234,1625,6,1,443
107235,8000,18,1,394
107237,3000,6,1,549
107238,7100,17,1,385
107242,3700,10,1,416
107243,7005,16,1,434
107244,2000,6,1,531
107245,3800,8,1,403
107246,5600,13,1,414
107247,5000,12,1,510
107249,5500,13,1,374
107253,5000,12,1,433
107254,3000,8,1,512
107255,3000,6,1,481
107257,6000,14,1,384
107258,6500,16,1,405
107259,1500,5,1,597
107260,800,4,1,432
107261,5000,10,1,416
107262,1952,4,1,509
107263,2500,7,1,397
107266,1671,6,0,467
107268,2500,5,1,385
107270,1700,6,1,485
107272,1500,3,1,384
107273,11000,22,1,454
107275,4500,11,1,416
107276,2000,4,1,384
107277,550,2,1,592
107278,1000,4,1,513
107279,800,4,1,366
107281,5000,10,1,433
107282,500,2,1,504
107283,1200,5,1,512
107285,2298,7,1,441
107286,5000,12,1,436
107287,6821,13,1,351
107290,1500,5,1,401
107291,500,2,1,612
107292,5500,13,1,511
107293,2500,7,1,505
107294,543,4,1,470
107295,2000,6,1,420
107296,3316,9,1,463
107297,3500,9,1,436
107298,1000,4,1,573
107299,12500,24,1,398
107300,3300,7,1,403
107302,1000,2,1,364
107303,3000,8,1,573
107304,1500,5,1,505
107307,543,4,1,507
107308,543,4,1,485
107311,1115,5,0,372
107312,6000,14,1,453
107314,3500,9,1,495
107315,2500,5,1,384
